NodeID: 0
 nr   logfactor           convergence         gas_val_u                   gas_res             logI                        I.eq                pH                          chargebalance       CO3-2.logact                CO3-2.tot           Cl-.logact                  Cl-.tot             Na+.logact                  Na+.tot            
                                                                          0.0                                             0.0                                             0.0                                             1.00000005e-3                                  -9.99999978e-3                                   2.00000009e-3      
 300  -2.25435            14.4028             2.02101670               X -11.2793210         -2.98879295e-1            X -9.55539277e-1      -1.21948822               X  22.6034212         -19.4960769               X  25.2798279         -17.4457107               X  4.88620024e-18     -3.81707158               X  2.07783178e-4      
 300  -2.35417            14.5013             2.07091765               X -13.9979543         -2.94651885e-1            X -9.64325821e-1      -1.31948822               X  28.4461913         -19.6079132               X  31.7217097         -17.4457549               X  4.88402401e-18     -3.81706365               X  2.07715585e-4      
 300  -2.45402            14.5999             2.12012619               X -17.3542368         -2.91261885e-1            X -9.71432696e-1      -1.41948822               X  35.8013045         -19.7194244               X  39.7997565         -17.4457901               X  4.88222751e-18     -3.81705735               X  2.07659001e-4      
 300  -2.5539             14.6984             2.16859994               X -21.4989098         -2.88548485e-1            X -9.77160524e-1      -1.51948822               X  45.0604347         -19.8305901               X  49.9319310         -17.4458180               X  4.88075631e-18     -3.81705234               X  2.07612171e-4      
 300  -2.6538             14.7969             2.21631122               X -26.6189309         -2.86379929e-1            X -9.81763586e-1      -1.61948822               X  56.7166559         -19.9413989               X  62.6434532         -17.4458402               X  4.87955911e-18     -3.81704836               X  2.07573754e-4      
 300  -2.75371            14.8954             2.26324440               X -32.9462716         -2.84648932e-1            X -9.85454139e-1      -1.71948822               X  71.3906992         -20.0518470               X  78.5943733         -17.4458579               X  4.87858973e-18     -3.81704520               X  2.07542453e-4      
 300  -2.85364            14.9939             2.30939365               X -40.7688726         -2.83268565e-1            X -9.88407539e-1      -1.81948822               X  89.8640073         -20.1619361               X  98.6142496         -17.4458719               X  4.87780793e-18     -3.81704269               X  2.07517087e-4      
 300  -2.95359            15.0925             2.35476095               X -50.4442831         -2.82168672e-1            X -9.90767473e-1      -1.91948822               X  1.13120349e2       -20.2716722               X  1.23745761e2       -17.4458830               X  4.87717938e-18     -3.81704070               X  2.07496616e-4      
 300  -3.05354            15.1912             2.39935441               X -62.4166507         -2.81292819e-1            X -9.92650925e-1      -2.01948822               X  1.42398208e2       -20.3810643               X  1.55299557e2       -17.4458918               X  4.87667530e-18     -3.81703911               X  2.07480151e-4      
 300  -3.1535             15.2899             2.44318688               X -77.2378847         -2.80595724e-1            X -9.94152654e-1      -2.11948822               X  1.79256736e2       -20.4901236               X  1.94923253e2       -17.4458989               X  4.87627184e-18     -3.81703785               X  2.07466941e-4      
