NodeID: 0.0
nr   logfactor           convergence         gas_val_u                   gas_res             logI                        I.eq                pH                          chargebalance       Ar[g].logact                Ar[g].tot           CO2[g].logact               CO2[g].tot          Ca+2.logact                 Ca+2.tot            Calcite[s].un               Calcite[s].eq       
                                                                          0.0                                             0.0                                             0.0                                             1.00000000                                      1.00000000                                      1.00000000                                      0.0                

1.0  0.0                 13.467475839813345   1.00000052              X  -2.93410627         -3.43177803                 -7.77156117e-16      9.97123152                 -1.40946282e-18     -2.25776196e-7           X   9.99999480e-1      -6.28410627              X   1.00000000         -3.99135677                  1.00000000          9.99883004e-1              -2.22044605e-16     
100.00.0                 11.762986420909906  -8.89999948                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -4.20569732e2            X   4.23179373e2       
101.00.0                 11.762986420909906  -8.99999948                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -4.25569732e2            X   4.28179373e2       
102.00.0                 11.762986420909906  -9.09999948                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -4.30569732e2            X   4.33179373e2       
103.00.0                 11.762986420909906  -9.19999948                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -4.35569732e2            X   4.38179373e2       
104.00.0                 11.762986420909906  -9.29999948                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -4.40569732e2            X   4.43179373e2       
105.00.0                 11.762986420909906  -9.39999948                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -4.45569732e2            X   4.48179373e2       
106.00.0                 11.762986420909906  -9.49999948                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -4.50569732e2            X   4.53179373e2       
107.00.0                 11.762986420909906  -9.59999948                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -4.55569732e2            X   4.58179373e2       
108.00.0                 11.762986420909906  -9.69999948                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -4.60569732e2            X   4.63179373e2       
109.00.0                 11.762986420909906  -9.79999948                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -4.65569732e2            X   4.68179373e2       
110.00.0                 11.762986420909906  -9.89999948                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -4.70569732e2            X   4.73179373e2       
111.00.0                 11.762986420909906  -9.99999948                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -4.75569732e2            X   4.78179373e2       
112.00.0                 11.762986420909906  -10.0999995                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -4.80569732e2            X   4.83179373e2       
113.00.0                 11.762986420909906  -10.1999995                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -4.85569732e2            X   4.88179373e2       
114.00.0                 11.762986420909906  -10.2999995                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -4.90569732e2            X   4.93179373e2       
115.00.0                 11.762986420909906  -10.3999995                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -4.95569732e2            X   4.98179373e2       
116.00.0                 11.762986420909906  -10.4999995                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -5.00569732e2            X   5.03179373e2       
117.00.0                 11.762986420909906  -10.5999995                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -5.05569732e2            X   5.08179373e2       
118.00.0                 11.762986420909906  -10.6999995                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -5.10569732e2            X   5.13179373e2       
119.00.0                 11.762986420909906  -10.7999995                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -5.15569732e2            X   5.18179373e2       
120.00.0                 11.762986420909906  -10.8999995                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -5.20569732e2            X   5.23179373e2       
121.00.0                 11.762986420909906  -10.9999995                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -5.25569732e2            X   5.28179373e2       
122.00.0                 11.762986420909906  -11.0999995                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -5.30569732e2            X   5.33179373e2       
123.00.0                 11.762986420909906  -11.1999995                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -5.35569732e2            X   5.38179373e2       
124.00.0                 11.762986420909906  -11.2999995                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -5.40569732e2            X   5.43179373e2       
125.00.0                 11.762986420909906  -11.3999995                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -5.45569732e2            X   5.48179373e2       
126.00.0                 11.762986420909906  -11.4999995                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -5.50569732e2            X   5.53179373e2       
127.00.0                 11.762986420909906  -11.5999995                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -5.55569732e2            X   5.58179373e2       
128.00.0                 11.762986420909906  -11.6999995                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -5.60569732e2            X   5.63179373e2       
129.00.0                 11.762986420909906  -11.7999995                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -5.65569732e2            X   5.68179373e2       
130.00.0                 11.762986420909906  -11.8999995                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -5.70569732e2            X   5.73179373e2       
131.00.0                 11.762986420909906  -11.9999995                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -5.75569732e2            X   5.78179373e2       
132.00.0                 11.762986420909906  -12.0999995                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -5.80569732e2            X   5.83179373e2       
133.00.0                 11.762986420909906  -12.1999995                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -5.85569732e2            X   5.88179373e2       
134.00.0                 11.762986420909906  -12.2999995                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -5.90569732e2            X   5.93179373e2       
135.00.0                 11.762986420909906  -12.3999995                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -5.95569732e2            X   5.98179373e2       
136.00.0                 11.762986420909906  -12.4999995                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -6.00569732e2            X   6.03179373e2       
137.00.0                 11.762986420909906  -12.5999995                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -6.05569732e2            X   6.08179373e2       
138.00.0                 11.762986420909906  -12.6999995                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -6.10569732e2            X   6.13179373e2       
139.00.0                 11.762986420909906  -12.7999995                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -6.15569732e2            X   6.18179373e2       
140.00.0                 11.762986420909906  -12.8999995                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -6.20569732e2            X   6.23179373e2       
141.00.0                 11.762986420909906  -12.9999995                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -6.25569732e2            X   6.28179373e2       
142.00.0                 11.762986420909906  -13.0999995                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -6.30569732e2            X   6.33179373e2       
143.00.0                 11.762986420909906  -13.1999995                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -6.35569732e2            X   6.38179373e2       
144.00.0                 11.762986420909906  -13.2999995                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -6.40569732e2            X   6.43179373e2       
145.00.0                 11.762986420909906  -13.3999995                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -6.45569732e2            X   6.48179373e2       
146.00.0                 11.762986420909906  -13.4999995                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -6.50569732e2            X   6.53179373e2       
147.00.0                 11.762986420909906  -13.5999995                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -6.55569732e2            X   6.58179373e2       
148.00.0                 11.762986420909906  -13.6999995                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -6.60569732e2            X   6.63179373e2       
149.00.0                 11.762986420909906  -13.7999995                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -6.65569732e2            X   6.68179373e2       
150.00.0                 11.762986420909906  -13.8999995                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -6.70569732e2            X   6.73179373e2       
151.00.0                 11.762986420909906  -13.9999995                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -6.75569732e2            X   6.78179373e2       
152.00.0                 11.762986420909906  -14.0999995                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -6.80569732e2            X   6.83179373e2       
153.00.0                 11.762986420909906  -14.1999995                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -6.85569732e2            X   6.88179373e2       
154.00.0                 11.762986420909906  -14.2999995                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -6.90569732e2            X   6.93179373e2       
155.00.0                 11.762986420909906  -14.3999995                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -6.95569732e2            X   6.98179373e2       
156.00.0                 11.762986420909906  -14.4999995                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -7.00569732e2            X   7.03179373e2       
157.00.0                 11.762986420909906  -14.5999995                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -7.05569732e2            X   7.08179373e2       
158.00.0                 11.762986420909906  -14.6999995                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -7.10569732e2            X   7.13179373e2       
159.00.0                 11.762986420909906  -14.7999995                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -7.15569732e2            X   7.18179373e2       
160.00.0                 11.762986420909906  -14.8999995                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -7.20569732e2            X   7.23179373e2       
161.00.0                 11.762986420909906  -14.9999995                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -7.25569732e2            X   7.28179373e2       
162.00.0                 11.762986420909906  -15.0999995                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -7.30569732e2            X   7.33179373e2       
163.00.0                 11.762986420909906  -15.1999995                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -7.35569732e2            X   7.38179373e2       
164.00.0                 11.762986420909906  -15.2999995                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -7.40569732e2            X   7.43179373e2       
165.00.0                 11.762986420909906  -15.3999995                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -7.45569732e2            X   7.48179373e2       
166.00.0                 11.762986420909906  -15.4999995                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -7.50569732e2            X   7.53179373e2       
167.00.0                 11.762986420909906  -15.5999995                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -7.55569732e2            X   7.58179373e2       
168.00.0                 11.762986420909906  -15.6999995                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -7.60569732e2            X   7.63179373e2       
169.00.0                 11.762986420909906  -15.7999995                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -7.65569732e2            X   7.68179373e2       
170.00.0                 11.762986420909906  -15.8999995                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -7.70569732e2            X   7.73179373e2       
171.00.0                 11.762986420909906  -15.9999995                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -7.75569732e2            X   7.78179373e2       
172.00.0                 11.762986420909906  -16.0999995                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -7.80569732e2            X   7.83179373e2       
173.00.0                 11.762986420909906  -16.1999995                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -7.85569732e2            X   7.88179373e2       
174.00.0                 11.762986420909906  -16.2999995                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -7.90569732e2            X   7.93179373e2       
175.00.0                 11.762986420909906  -16.3999995                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -7.95569732e2            X   7.98179373e2       
176.00.0                 11.762986420909906  -16.4999995                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -8.00569732e2            X   8.03179373e2       
177.00.0                 11.762986420909906  -16.5999995                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -8.05569732e2            X   8.08179373e2       
178.00.0                 11.762986420909906  -16.6999995                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -8.10569732e2            X   8.13179373e2       
179.00.0                 11.762986420909906  -16.7999995                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -8.15569732e2            X   8.18179373e2       
180.00.0                 11.762986420909906  -16.8999995                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -8.20569732e2            X   8.23179373e2       
181.00.0                 11.762986420909906  -16.9999995                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -8.25569732e2            X   8.28179373e2       
182.00.0                 11.762986420909906  -17.0999995                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -8.30569732e2            X   8.33179373e2       
183.00.0                 11.762986420909906  -17.1999995                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -8.35569732e2            X   8.38179373e2       
184.00.0                 11.762986420909906  -17.2999995                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -8.40569732e2            X   8.43179373e2       
185.00.0                 11.762986420909906  -17.3999995                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -8.45569732e2            X   8.48179373e2       
186.00.0                 11.762986420909906  -17.4999995                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -8.50569732e2            X   8.53179373e2       
187.00.0                 11.762986420909906  -17.5999995                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -8.55569732e2            X   8.58179373e2       
188.00.0                 11.762986420909906  -17.6999995                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -8.60569732e2            X   8.63179373e2       
189.00.0                 11.762986420909906  -17.7999995                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -8.65569732e2            X   8.68179373e2       
190.00.0                 11.762986420909906  -17.8999995                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -8.70569732e2            X   8.73179373e2       
191.00.0                 11.762986420909906  -17.9999995                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -8.75569732e2            X   8.78179373e2       
192.00.0                 11.762986420909906  -18.0999995                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -8.80569732e2            X   8.83179373e2       
193.00.0                 11.762986420909906  -18.1999995                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -8.85569732e2            X   8.88179373e2       
194.00.0                 11.762986420909906  -18.2999995                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -8.90569732e2            X   8.93179373e2       
195.00.0                 11.762986420909906  -18.3999995                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -8.95569732e2            X   8.98179373e2       
196.00.0                 11.762986420909906  -18.4999995                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -9.00569732e2            X   9.03179373e2       
197.00.0                 11.762986420909906  -18.5999995                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -9.05569732e2            X   9.08179373e2       
198.00.0                 11.762986420909906  -18.6999995                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -9.10569732e2            X   9.13179373e2       
199.00.0                 11.762986420909906  -18.7999995                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -9.15569732e2            X   9.18179373e2       
200.00.0                 11.762986420909906  -18.8999995                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -9.20569732e2            X   9.23179373e2       
201.00.0                 11.762986420909906  -18.9999995                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -9.25569732e2            X   9.28179373e2       
202.00.0                 11.762986420909906  -19.0999995                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -9.30569732e2            X   9.33179373e2       
203.00.0                 11.762986420909906  -19.1999995                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -9.35569732e2            X   9.38179373e2       
204.00.0                 11.762986420909906  -19.2999995                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -9.40569732e2            X   9.43179373e2       
205.00.0                 11.762986420909906  -19.3999995                  0.0                -4.09901151e-1              -1.11022302e-15      9.90689326                 -3.11491284e-16      3.77019219e-18              1.00000000         -3.35000000              X   1.05794106         -1.57750459                  1.00000000         -9.45569732e2            X   9.48179373e2       
