NodeID: 0.0
nr   logfactor           convergence         gas_val_u                   gas_res             logI                        I.eq                pH                          chargebalance       Ar[g].logact                Ar[g].tot           CO2[g].logact               CO2[g].tot          
                                                                          0.0                                             0.0                                             0.0                                             1.00000000                                      1.00000000e-10     

110.00.0                 8.233961934863125   -9.10000000                  0.0                -5.59290300                 -6.66133815e-16      5.59372430                 -4.39232905e-21      20.0000000                  1.00000000         -3.37000000              X   1.71381709e-5      
111.00.0                 8.233961934863125   -9.20000000                  0.0                -5.59290300                 -6.66133815e-16      5.59372430                 -4.39232905e-21      20.0000000                  1.00000000         -3.37000000              X   1.71381709e-5      
112.00.0                 8.233961934863125   -9.30000000                  0.0                -5.59290300                 -6.66133815e-16      5.59372430                 -4.39232905e-21      20.0000000                  1.00000000         -3.37000000              X   1.71381709e-5      
113.00.0                 8.233961934863125   -9.40000000                  0.0                -5.59290300                 -6.66133815e-16      5.59372430                 -4.39232905e-21      20.0000000                  1.00000000         -3.37000000              X   1.71381709e-5      
114.00.0                 8.233961934863125   -9.50000000                  0.0                -5.59290300                 -6.66133815e-16      5.59372430                 -4.39232905e-21      20.0000000                  1.00000000         -3.37000000              X   1.71381709e-5      
115.00.0                 8.233961934863125   -9.60000000                  0.0                -5.59290300                 -6.66133815e-16      5.59372430                 -4.39232905e-21      20.0000000                  1.00000000         -3.37000000              X   1.71381709e-5      
116.00.0                 8.233961934863125   -9.70000000                  0.0                -5.59290300                 -6.66133815e-16      5.59372430                 -4.39232905e-21      20.0000000                  1.00000000         -3.37000000              X   1.71381709e-5      
117.00.0                 8.233961934863125   -9.80000000                  0.0                -5.59290300                 -6.66133815e-16      5.59372430                 -4.39232905e-21      20.0000000                  1.00000000         -3.37000000              X   1.71381709e-5      
118.00.0                 8.233961934863125   -9.90000000                  0.0                -5.59290300                 -6.66133815e-16      5.59372430                 -4.39232905e-21      20.0000000                  1.00000000         -3.37000000              X   1.71381709e-5      
119.00.0                 8.233961934863125   -10.0000000                  0.0                -5.59290300                 -6.66133815e-16      5.59372430                 -4.39232905e-21      20.0000000                  1.00000000         -3.37000000              X   1.71381709e-5      
120.00.0                 8.233961934863125   -10.1000000                  0.0                -5.59290300                 -6.66133815e-16      5.59372430                 -4.39232905e-21      20.0000000                  1.00000000         -3.37000000              X   1.71381709e-5      
121.00.0                 8.233961934863125   -10.2000000                  0.0                -5.59290300                 -6.66133815e-16      5.59372430                 -4.39232905e-21      20.0000000                  1.00000000         -3.37000000              X   1.71381709e-5      
122.00.0                 8.233961934863125   -10.3000000                  0.0                -5.59290300                 -6.66133815e-16      5.59372430                 -4.39232905e-21      20.0000000                  1.00000000         -3.37000000              X   1.71381709e-5      
123.00.0                 8.233961934863125   -10.4000000                  0.0                -5.59290300                 -6.66133815e-16      5.59372430                 -4.39232905e-21      20.0000000                  1.00000000         -3.37000000              X   1.71381709e-5      
124.00.0                 8.233961934863125   -10.5000000                  0.0                -5.59290300                 -6.66133815e-16      5.59372430                 -4.39232905e-21      20.0000000                  1.00000000         -3.37000000              X   1.71381709e-5      
125.00.0                 8.233961934863125   -10.6000000                  0.0                -5.59290300                 -6.66133815e-16      5.59372430                 -4.39232905e-21      20.0000000                  1.00000000         -3.37000000              X   1.71381709e-5      
126.00.0                 8.233961934863125   -10.7000000                  0.0                -5.59290300                 -6.66133815e-16      5.59372430                 -4.39232905e-21      20.0000000                  1.00000000         -3.37000000              X   1.71381709e-5      
127.00.0                 8.233961934863125   -10.8000000                  0.0                -5.59290300                 -6.66133815e-16      5.59372430                 -4.39232905e-21      20.0000000                  1.00000000         -3.37000000              X   1.71381709e-5      
128.00.0                 8.233961934863125   -10.9000000                  0.0                -5.59290300                 -6.66133815e-16      5.59372430                 -4.39232905e-21      20.0000000                  1.00000000         -3.37000000              X   1.71381709e-5      
129.00.0                 8.233961934863125   -11.0000000                  0.0                -5.59290300                 -6.66133815e-16      5.59372430                 -4.39232905e-21      20.0000000                  1.00000000         -3.37000000              X   1.71381709e-5      
130.00.0                 8.233961934863125   -11.1000000                  0.0                -5.59290300                 -6.66133815e-16      5.59372430                 -4.39232905e-21      20.0000000                  1.00000000         -3.37000000              X   1.71381709e-5      
131.00.0                 8.233961934863125   -11.2000000                  0.0                -5.59290300                 -6.66133815e-16      5.59372430                 -4.39232905e-21      20.0000000                  1.00000000         -3.37000000              X   1.71381709e-5      
132.00.0                 8.233961934863125   -11.3000000                  0.0                -5.59290300                 -6.66133815e-16      5.59372430                 -4.39232905e-21      20.0000000                  1.00000000         -3.37000000              X   1.71381709e-5      
