NodeID: 0.0
 nr   logfactor           convergence         gas_u                       gas_eq              I                           I.eq                charge_unknown              chargebalance       pH                          H.tot               Halite[s].un                Halite[s].eq        Natron[s].un                Natron[s].eq        Thermonatrite[s].un         Thermonatrite[s].eq
                                                                          1.00000000e-20                                  0.0                                             0.0                                             1.00000000e-9                                   0.0                                             0.0                                             0.0                

 11.0 0.0                 21.107229067409538  1.00000000                  0.0                 1.00000000e-1            X -6.40028150e7       -1.00100000               X  1.28005628e8       -8.00000000               X  1.28005629e8       -1.00000000e-3              -4.60063228         -1.00000000e-3              -58.8350000         -1.00000000e-3              -60.7830000         
 12.0 0.0                 21.207229067409536  1.00000000                  0.0                 1.00000000e-1            X -8.05747701e7       -1.10100000               X  1.61149538e8       -8.10000000               X  1.61149539e8       -1.00000000e-3              -4.55931841         -1.00000000e-3              -59.0350000         -1.00000000e-3              -60.9830000         
 13.0 0.0                 21.307229067409537  1.00000000                  0.0                 1.00000000e-1            X -1.01437626e8       -1.20100000               X  2.02875248e8       -8.20000000               X  2.02875250e8       -1.00000000e-3              -4.52159553         -1.00000000e-3              -59.2350000         -1.00000000e-3              -61.1830000         
 14.0 0.0                 21.40722906740954   1.00000000                  0.0                 1.00000000e-1            X -1.27702404e8       -1.30100000               X  2.55404806e8       -8.30000000               X  2.55404807e8       -1.00000000e-3              -4.48688902         -1.00000000e-3              -59.4350000         -1.00000000e-3              -61.3830000         
 15.0 0.0                 21.507229067409536  1.00000000                  0.0                 1.00000000e-1            X -1.60767802e8       -1.40100000               X  3.21535600e8       -8.40000000               X  3.21535602e8       -1.00000000e-3              -4.45475199         -1.00000000e-3              -59.6350000         -1.00000000e-3              -61.5830000         
 16.0 0.0                 21.607229067409538  1.00000000                  0.0                 1.00000000e-1            X -2.02394671e8       -1.50100000               X  4.04789338e8       -8.50000000               X  4.04789340e8       -1.00000000e-3              -4.42483007         -1.00000000e-3              -59.8350000         -1.00000000e-3              -61.7830000         
 17.0 0.0                 21.707229067409536  1.00000000                  0.0                 1.00000000e-1            X -2.54799794e8       -1.60100000               X  5.09599585e8       -8.60000000               X  5.09599587e8       -1.00000000e-3              -4.39683749         -1.00000000e-3              -60.0350000         -1.00000000e-3              -61.9830000         
 18.0 0.0                 21.807229067409533  1.00000000                  0.0                 1.00000000e-1            X -3.20773936e8       -1.70100000               X  6.41547868e8       -8.70000000               X  6.41547870e8       -1.00000000e-3              -4.37054044         -1.00000000e-3              -60.2350000         -1.00000000e-3              -62.1830000         
 19.0 0.0                 21.907229067409535  1.00000000                  0.0                 1.00000000e-1            X -4.03830459e8       -1.80100000               X  8.07660914e8       -8.80000000               X  8.07660916e8       -1.00000000e-3              -4.34574521         -1.00000000e-3              -60.4350000         -1.00000000e-3              -62.3830000         
 20.0 0.0                 22.007229067409533  1.00000000                  0.0                 1.00000000e-1            X -5.08392427e8       -1.90100000               X  1.01678485e9       -8.90000000               X  1.01678485e9       -1.00000000e-3              -4.32228949         -1.00000000e-3              -60.6350000         -1.00000000e-3              -62.5830000         
