NodeID: 0.0
 nr   logfactor           convergence         gas_u                       gas_res             pH                          chargebalance       Ar[g].logact                Ar[g].tot           CO2[g].logact               CO2[g].tot         
                                                                          0.0                                             0.0                                             4.10000000e-2                                   1.00000000e-10     

 128. 0.0                 11.612783856650001  2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -9.79300000               X  6.58336014e-12     -15.0000000               X  2.68190344e-16     
 129. 0.0                 11.612783856643096  2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -9.75200000               X  7.23515124e-12     -15.0000000               X  2.68190344e-16     
 130. 0.0                 11.61278385663551   2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -9.71100000               X  7.95147346e-12     -15.0000000               X  2.68190344e-16     
 131. 0.0                 11.61278385662717   2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -9.67000000               X  8.73871576e-12     -15.0000000               X  2.68190344e-16     
 132. 0.0                 11.612783856618005  2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -9.62900000               X  9.60389965e-12     -15.0000000               X  2.68190344e-16     
 133. 0.0                 11.612783856607933  2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -9.58800000               X  1.05547418e-11     -15.0000000               X  2.68190344e-16     
 134. 0.0                 11.612783856596865  2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -9.54700000               X  1.15997229e-11     -15.0000000               X  2.68190344e-16     
 135. 0.0                 11.6127838565847    2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -9.50600000               X  1.27481632e-11     -15.0000000               X  2.68190344e-16     
 136. 0.0                 11.612783856571331  2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -9.46500000               X  1.40103058e-11     -15.0000000               X  2.68190344e-16     
 137. 0.0                 11.612783856556637  2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -9.42400000               X  1.53974078e-11     -15.0000000               X  2.68190344e-16     
