NodeID: 0.0
 nr   logfactor           convergence         gas_u                       gas_res             pH                          chargebalance       Ar[g].logact                Ar[g].tot           CO2[g].logact               CO2[g].tot         
                                                                          0.0                                             0.0                                             1.00000000e-2                                   1.00000000e-1      

 16.0 0.0                 12.999999999999986 -14.0000000               X  1.00000000          7.00000000               X -4.22981273e-9      -14.8500000               X  1.41253754e-35     -13.5000000               X  7.18837230e-15     
 17.0 0.0                 12.999999999999982 -15.0000000               X  1.00000000          7.00000000               X -4.22981431e-9      -14.8400000               X  1.44543977e-35     -13.4000000               X  9.04962456e-15     
 18.0 0.0                 12.999999999999977 -16.0000000               X  1.00000000          7.00000000               X -4.22981630e-9      -14.8300000               X  1.47910839e-35     -13.3000000               X  1.13928023e-14     
 19.0 0.0                 12.999999999999972 -17.0000000               X  1.00000000          7.00000000               X -4.22981881e-9      -14.8200000               X  1.51356125e-35     -13.2000000               X  1.43426884e-14     
 20.0 0.0                 12.999999999999964 -18.0000000               X  1.00000000          7.00000000               X -4.22982197e-9      -14.8100000               X  1.54881662e-35     -13.1000000               X  1.80563748e-14     
 21.0 0.0                 12.999999999999956 -19.0000000               X  1.00000000          7.00000000               X -4.22982594e-9      -14.8000000               X  1.58489319e-35     -13.0000000               X  2.27316291e-14     
 22.0 0.0                 12.999999999999945 -20.0000000               X  1.00000000          7.00000000               X -4.22983095e-9      -14.7900000               X  1.62181010e-35     -12.9000000               X  2.86174256e-14     
 23.0 0.0                 12.99999999999993  -21.0000000               X  1.00000000          7.00000000               X -4.22983725e-9      -14.7800000               X  1.65958691e-35     -12.8000000               X  3.60272043e-14     
 24.0 0.0                 12.999999999999913 -22.0000000               X  1.00000000          7.00000000               X -4.22984518e-9      -14.7700000               X  1.69824365e-35     -12.7000000               X  4.53555630e-14     
 25.0 0.0                 12.99999999999989  -23.0000000               X  1.00000000          7.00000000               X -4.22985517e-9      -14.7600000               X  1.73780083e-35     -12.6000000               X  5.70992708e-14     
 26.0 0.0                 12.999999999999861 -24.0000000               X  1.00000000          7.00000000               X -4.22986774e-9      -14.7500000               X  1.77827941e-35     -12.5000000               X  7.18837230e-14     
 27.0 0.0                 12.999999999999826 -25.0000000               X  1.00000000          7.00000000               X -4.22988357e-9      -14.7400000               X  1.81970086e-35     -12.4000000               X  9.04962456e-14     
 28.0 0.0                 12.999999999999782 -26.0000000               X  1.00000000          7.00000000               X -4.22990350e-9      -14.7300000               X  1.86208714e-35     -12.3000000               X  1.13928023e-13     
 29.0 0.0                 12.999999999999725 -27.0000000               X  1.00000000          7.00000000               X -4.22992858e-9      -14.7200000               X  1.90546072e-35     -12.2000000               X  1.43426884e-13     
 30.0 0.0                 12.999999999999654 -28.0000000               X  1.00000000          7.00000000               X -4.22996017e-9      -14.7100000               X  1.94984460e-35     -12.1000000               X  1.80563748e-13     
 31.0 0.0                 12.999999999999565 -29.0000000               X  1.00000000          7.00000000               X -4.22999992e-9      -14.7000000               X  1.99526231e-35     -12.0000000               X  2.27316291e-13     
 32.0 0.0                 12.999999999999453 -30.0000000               X  1.00000000          7.00000000               X -4.23004998e-9      -14.6900000               X  2.04173794e-35     -11.9000000               X  2.86174256e-13     
 33.0 0.0                 12.99999999999931  -31.0000000               X  1.00000000          7.00000000               X -4.23011299e-9      -14.6800000               X  2.08929613e-35     -11.8000000               X  3.60272043e-13     
 34.0 0.0                 12.999999999999133 -32.0000000               X  1.00000000          7.00000000               X -4.23019232e-9      -14.6700000               X  2.13796209e-35     -11.7000000               X  4.53555630e-13     
 35.0 0.0                 12.999999999998908 -33.0000000               X  1.00000000          7.00000000               X -4.23029219e-9      -14.6600000               X  2.18776162e-35     -11.6000000               X  5.70992708e-13     
 36.0 0.0                 12.999999999998625 -34.0000000               X  1.00000000          7.00000000               X -4.23041791e-9      -14.6500000               X  2.23872114e-35     -11.5000000               X  7.18837230e-13     
